Date,AAPL,SBUX,MSFT,CSCO,QCOM,FB,AMZN,TSLA,AMD,ZNGA
03/08/2021,59.83935742971887,93.00411522633745,87.80487804878048,94.64285714285715,60.24096385542169,46.37096774193548,32.800000000000004,72.90836653386454,39.66942148760331,76.75675675675676
03/09/2021,70.28112449799197,98.35390946502058,92.27642276422765,97.32142857142858,67.46987951807229,61.69354838709677,42.400000000000006,82.86852589641434,49.17355371900827,84.86486486486487
03/10/2021,67.46987951807229,99.58847736625515,91.0569105691057,99.10714285714286,63.855421686746986,59.677419354838705,42.0,82.47011952191235,44.62809917355372,80.43478260869564
03/11/2021,72.28915662650603,99.1769547325103,93.90243902439025,99.55357142857143,68.67469879518072,80.24193548387096,50.0,85.2589641434263,52.892561983471076,82.6086956521739
03/12/2021,69.47791164658635,99.58847736625515,93.08943089430895,99.55357142857143,67.8714859437751,69.35483870967741,43.6,83.66533864541832,52.06611570247934,81.52173913043478
03/15/2021,75.50200803212851,100.0,92.6829268292683,100.0,67.8714859437751,79.83870967741935,42.800000000000004,85.65737051792829,59.917355371900825,84.69945355191258
03/16/2021,78.714859437751,100.0,93.90243902439025,100.0,68.67469879518072,91.12903225806451,43.6,82.07171314741035,60.743801652892564,85.71428571428572
03/17/2021,76.30522088353413,99.58847736625515,93.08943089430895,99.55357142857143,68.67469879518072,94.35483870967741,55.2,84.8605577689243,60.3305785123967,80.21978021978023
03/18/2021,66.26506024096385,97.53086419753087,86.58536585365853,97.75784753363229,65.7258064516129,89.11290322580645,36.4,78.08764940239044,45.867768595041326,75.13812154696133
03/19/2021,65.06024096385542,94.65020576131687,86.17886178861788,98.65470852017937,66.53225806451613,96.37096774193547,40.400000000000006,78.48605577689243,48.760330578512395,78.45303867403315
03/22/2021,73.89558232931726,97.11934156378601,92.27642276422765,100.0,68.54838709677419,97.98387096774194,48.800000000000004,80.47808764940238,50.0,79.00552486187846
03/23/2021,71.88755020080322,93.41563786008231,93.4959349593496,99.55156950672647,67.33870967741935,95.96774193548387,55.6,78.88446215139442,45.45454545454545,77.77777777777779
03/24/2021,64.2570281124498,88.01652892561984,91.0569105691057,98.65470852017937,59.274193548387096,91.53225806451613,41.6,73.70517928286853,38.429752066115704,67.0391061452514
